"confirmed","country_region","deaths","lat","long","province_state","recovered","timestamp"
"326","Cabo Verde","2",16.5388,-23418,"null","67",1589544000
"182","Burma","6",21.9162,95.956,"null","89",1589544000
"780","Burkina Faso","51",12.2383,-1.5616,"null","595",1589544000
"2138","Bulgaria","102",42.7339,25.4858,"null","545",1589544000
"141","Brunei","1",4.5353,114.7277,"null","135",1589544000
"220291","Brazil","14962",-14.235,-51.9253,"null","84970",1589544000
"2236","Bosnia and Herzegovina","128",43.9159,17.6791,"null","1336",1589544000
"3577","Bolivia","164",-16.2902,-63.5887,"null","434",1589544000
"54644","Belgium","8959",50.8333,4,"null","14301",1589544000
"27730","Belarus","156",53.7098,27.9534,"null","8807",1589544000
"20065","Bangladesh","298",23.685,90.3563,"null","3882",1589544000
"6583","Bahrain","12",26275,50.55,"null","2640",1589544000
"2980","Azerbaijan","36",40.1431,47.5769,"null","1886",1589544000
"16109","Austria","628",47.5162,14.5501,"null","14471",1589544000
"1551","Australia","18",-37.8136,144.9631,"Victoria","1417",1589544000
"228","Australia","13",-41.4545,145.9707,"Tasmania","191",1589544000
"1055","Australia","6",-28167,153.4,"Queensland","1036",1589544000
"3074","Australia","45",-33.8688,151.2093,"New South Wales","2611",1589544000
"4044","Armenia","52",40691,45382,"null","1666",1589544000
"7479","Argentina","356",-38.4161,-63.6167,"null","2497",1589544000
"761","Andorra","49",42.5063,1.5218,"null","604",1589544000
"6629","Algeria","536",28339,1.6596,"null","3271",1589544000
"916","Albania","31",41.1533,20.1683,"null","705",1589544000
"6053","Afghanistan","153",33,65,"null","745",1589544000
"654","Zambia","7",-15.4167,28.2833,"null","124",1589544000
"147","United Kingdom","0",36.1408,-5.3536,"Gibraltar","144",1589544000
"122","United Kingdom","9",32.3078,-64.7505,"Bermuda","66",1589544000
"1284","Somalia","53",5.1521,46.1996,"null","135",1589544000
"63","Malawi","3",-13.2543,34.3015,"null","24",1589544000
"64","Libya","3",26.3351,17.2283,"null","28",1589544000
"944","Kosovo","29",42.6026,20.903,"null","690",1589544000
"2473","Guinea","15",9.9456,-9.6966,"null","895",1589544000
"913","Guinea-Bissau","3",11.8037,-15.1804,"null","26",1589544000
"23","Gambia","1",13.4432,-15.3101,"null","10",1589544000
"1210","France","16",-12.8275,45.1662,"Mayotte","627",1589544000
"16","Dominica","0",15.415,-61.371,"null","15",1589544000
"191","China","3",39.3054,117.323,"Tianjin","187",1589544000
"45","China","0",22.1667,113.55,"Macau","43",1589544000
"1589","China","8",23.3417,113.4244,"Guangdong","1579",1589544000
"24","Botswana","1",-22.3285,24.6849,"null","17",1589544000
"85","Barbados","7",13.1939,-59.5432,"null","65",1589544000
"96","Bahamas","11",25343,-77.3963,"null","41",1589544000
"552","Australia","9",-31.9505,115.8605,"Western Australia","538",1589544000
"76","Netherlands","15",18425,-63548,"Sint Maarten","46",1589544000
"328","China","6",39.549,116.1306,"Hebei","321",1589544000
"11","United Kingdom","1",16.7425,-62.1874,"Montserrat","8",1589544000
"15","Burundi","1",-3.3731,29.9189,"null","7",1589544000
"37","Zimbabwe","4",-20,30,"null","13",1589457600
"85","Yemen","12",15.5527,48.5164,"null","1",1589457600
"375","West Bank and Gaza","2",31.9522,35.2332,"null","310",1589457600
"312","Vietnam","0",16,108,"null","260",1589457600
"455","Venezuela","10",6.4238,-66.5897,"null","220",1589457600
"2645","Uzbekistan","11",41.3775,64.5853,"null","2136",1589457600
"724","Uruguay","19",-32.5228,-55.7658,"null","547",1589457600
"332","United Kingdom","23",54.2361,-4.5481,"Isle of Man","285",1589457600
"549","United Kingdom","43",49.3723,-2.3644,"Channel Islands","456",1589457600
"93","United Kingdom","1",19.3133,-81.2546,"Cayman Islands","54",1589457600
"233151","United Kingdom","33614",55.3781,-3.436,"null","0",1589457600
"21084","United Arab Emirates","208",24,54,"null","6930",1589457600
"16847","Ukraine","456",48.3794,31.1656,"null","4143",1589457600
"160","Uganda","0",1,32,"null","63",1589457600
"1417774","US","85898",37902,-95.7129,"null","246414",1589457600
"144749","Turkey","4007",38.9637,35.2433,"null","104030",1589457600
"1032","Tunisia","45",34,9,"null","770",1589457600
"238","Togo","11",8.6195,0.8248,"null","96",1589457600
"3018","Thailand","56",15,101,"null","2850",1589457600
"907","Tajikistan","29",38.861,71.2761,"null","0",1589457600
"440","Taiwan*","7",23.7,121,"null","383",1589457600
"48","Syria","3",34.8021,38.9968,"null","29",1589457600
"30463","Switzerland","1872",46.8182,8.2275,"null","27100",1589457600
"28582","Sweden","3529",63,16,"null","4971",1589457600
"1818","Sudan","90",12.8628,30.2176,"null","198",1589457600
"925","Sri Lanka","9",7,81,"null","445",1589457600
"229540","Spain","27321",40,-4,"null","143374",1589457600
"203","South Sudan","0",6.877,31.307,"null","3",1589457600
"12739","South Africa","238",-30.5595,22.9375,"null","5676",1589457600
"1464","Slovenia","103",46.1512,14.9955,"null","267",1589457600
"1477","Slovakia","27",48.669,19.699,"null","1112",1589457600
"26098","Singapore","21",1.2833,103.8333,"null","5973",1589457600
"408","Sierra Leone","26",8.4606,-11.7799,"null","97",1589457600
"10374","Serbia","224",44165,21059,"null","4084",1589457600
"2189","Senegal","23",14.4974,-14.4524,"null","842",1589457600
"46869","Saudi Arabia","283",24,45,"null","19051",1589457600
"648","San Marino","41",43.9424,12.4578,"null","172",1589457600
"17","Saint Vincent and the Grenadines","0",12.9843,-61.2872,"null","12",1589457600
"287","Rwanda","0",-1.9403,29.8739,"null","168",1589457600
"252245","Russia","2305",60,90,"null","53530",1589457600
"16247","Romania","1053",45.9432,24.9668,"null","9053",1589457600
"28272","Qatar","14",25.3548,51.1839,"null","3356",1589457600
"28319","Portugal","1184",39.3999,-8.2245,"null","3198",1589457600
"17615","Poland","883",51.9194,19.1451,"null","6696",1589457600
"11876","Philippines","790",13,122,"null","2337",1589457600
"80604","Peru","2267",-9.19,-75152,"null","25151",1589457600
"754","Paraguay","11",-23.4425,-58.4438,"null","184",1589457600
"9118","Panama","260",8.538,-80.7821,"null","6080",1589457600
"35788","Pakistan","770",30.3753,69.3451,"null","9695",1589457600
"4341","Oman","18",21,57,"null","1303",1589457600
"8196","Norway","232",60.472,8.4689,"null","32",1589457600
"1723","North Macedonia","95",41.6086,21.7453,"null","1235",1589457600
"5162","Nigeria","167",982,8.6753,"null","1180",1589457600
"876","Niger","50",17.6078,8817,"null","677",1589457600
"1498","New Zealand","21",-40.9006,174.886,"null","1421",1589457600
"43481","Netherlands","5590",52.1326,5.2913,"null","0",1589457600
"249","Nepal","0",28.1667,84.25,"null","35",1589457600
"16","Namibia","0",-22.9576,18.4904,"null","12",1589457600
"115","Mozambique","0",-18.6657,35.5296,"null","35",1589457600
"6607","Morocco","190",31.7917,-7926,"null","3310",1589457600
"324","Montenegro","9",42.5,19.3,"null","309",1589457600
"98","Mongolia","0",46.8625,103.8467,"null","15",1589457600
"5553","Moldova","194",47.4116,28.3699,"null","2228",1589457600
"42595","Mexico","4477",23.6345,-102.5528,"null","28475",1589457600
"20","Mauritania","2",21079,10.9408,"null","7",1589457600
"522","Malta","6",35.9375,14.3754,"null","443",1589457600
"779","Mali","46",17.5707,-3.9962,"null","436",1589457600
"982","Maldives","4",3.2028,73.2207,"null","45",1589457600
"6819","Malaysia","112",2.5,112.5,"null","5351",1589457600
"230","Madagascar","0",-18.7669,46.8691,"null","108",1589457600
"3915","Luxembourg","103",49.8153,6.1296,"null","3665",1589457600
"1511","Lithuania","54",55.1694,23.8813,"null","934",1589457600
"215","Liberia","20",6.4281,-9.4295,"null","105",1589457600
"886","Lebanon","26",33.8547,35.8623,"null","236",1589457600
"962","Latvia","19",56.8796,24.6032,"null","627",1589457600
"1082","Kyrgyzstan","12",41.2044,74.7661,"null","735",1589457600
"11975","Kuwait","88",29.5,47.75,"null","3451",1589457600
"11018","Korea, South","260",36,128,"null","9821",1589457600
"758","Kenya","42",-236,37.9062,"null","284",1589457600
"5571","Kazakhstan","32",48196,66.9237,"null","2531",1589457600
"586","Jordan","9",31.24,36.51,"null","393",1589457600
"16120","Japan","697",36,138,"null","9868",1589457600
"509","Jamaica","9",18.1096,-77.2975,"null","118",1589457600
"223096","Italy","31368",43,12,"null","115288",1589457600
"16579","Israel","265",31,35,"null","12521",1589457600
"23827","Ireland","1506",53.1424,-7.6921,"null","19470",1589457600
"3143","Iraq","115",33,44,"null","2028",1589457600
"114533","Iran","6854",32,53,"null","90539",1589457600
"16006","Indonesia","1043",-0.7893,113.9213,"null","3518",1589457600
"81997","India","2649",21,78,"null","27969",1589457600
"1802","Iceland","10",64.9631,-19208,"null","1780",1589457600
"3380","Hungary","436",47.1625,19.5033,"null","1169",1589457600
"2318","Honduras","133",15.2,-86.2419,"null","253",1589457600
"273","Haiti","20",18.9712,-72.2852,"null","18",1589457600
"113","Guyana","10",5,-58.75,"null","42",1589457600
"1518","Guatemala","29",15.7835,-90.2308,"null","129",1589457600
"21","Grenada","0",12.1165,-61.679,"null","14",1589457600
"2770","Greece","156",39742,21.8243,"null","1374",1589457600
"5530","Ghana","24",7.9465,-1232,"null","674",1589457600
"174478","Germany","7884",51,9,"null","150300",1589457600
"667","Georgia","12",42.3154,43.3569,"null","383",1589457600
"1104","Gabon","10",-0.8037,11.6094,"null","182",1589457600
"440","France","0",-21.1351,55.2471,"Reunion","354",1589457600
"189","France","14",14.6415,-61242,"Martinique","91",1589457600
"164","France","1",3.9339,-53.1258,"French Guiana","124",1589457600
"176712","France","27381",46.2276,2.2137,"null","58300",1589457600
"6145","Finland","287",64,26,"null","4300",1589457600
"272","Ethiopia","5",9.145,40.4897,"null","108",1589457600
"187","Eswatini","2",-26.5225,31.4659,"null","51",1589457600
"1758","Estonia","62",58.5953,25136,"null","909",1589457600
"39","Eritrea","0",15.1794,39.7823,"null","38",1589457600
"583","Equatorial Guinea","7",1.5,10,"null","13",1589457600
"1112","El Salvador","23",13.7942,-88.8965,"null","405",1589457600
"10829","Egypt","571",26,30,"null","2626",1589457600
"30502","Ecuador","2338",-1.8312,-78.1834,"null","3433",1589457600
"11320","Dominican Republic","422",18.7357,-70.1627,"null","3351",1589457600
"1284","Djibouti","3",11.8251,42.5903,"null","905",1589457600
"10713","Denmark","537",56.2639,9.5018,"null","8805",1589457600
"8351","Czechia","293",49.8175,15.473,"null","5241",1589457600
"907","Cyprus","17",35.1264,33.4299,"null","481",1589457600
"1830","Cuba","79",22,-80,"null","1383",1589457600
"2221","Croatia","94",45.1,15.2,"null","1850",1589457600
"1971","Cote d'Ivoire","24",7.54,-5.5471,"null","930",1589457600
"830","Costa Rica","8",9.7489,-83.7534,"null","535",1589457600
"1242","Congo (Kinshasa)","50",-4383,21.7587,"null","157",1589457600
"13610","Colombia","525",4.5709,-74.2973,"null","3358",1589457600
"660","China","7",31.202,121.4491,"Shanghai","638",1589457600
"788","China","7",36.3427,118.1498,"Shandong","778",1589457600
"308","China","3",35.1917,108.8701,"Shaanxi","300",1589457600
"138","China","1",43.6661,126.1923,"Jilin","108",1589457600
"209","China","1",44935,113.9448,"Inner Mongolia","194",1589457600
"1051","China","4",22.3,114.2,"Hong Kong","1009",1589457600
"945","China","13",47.862,127.7615,"Heilongjiang","930",1589457600
"593","China","9",40.1824,116.4142,"Beijing","574",1589457600
"37040","Chile","368",-35.6751,-71.543,"null","15655",1589457600
"399","Chad","46",15.4542,18.7322,"null","83",1589457600
"582","Canada","7",52.9399,-106.4509,"Saskatchewan","null",1589457600
"null","Canada","null",56.1304,-106.3468,"Recovery aggregated","36104",1589457600
"40732","Canada","3352",52.9399,-73.5491,"Quebec","null",1589457600
"22865","Canada","1915",51.2538,-85.3232,"Ontario","null",1589457600
"1026","Canada","51",44.682,-63.7443,"Nova Scotia","null",1589457600
"2392","Canada","135",49.2827,-123.1207,"British Columbia","null",1589457600
"6457","Canada","121",53.9333,-116.5765,"Alberta","null",1589457600
"2954","Cameroon","139",3.848,11.5021,"null","1553",1589457600
"122","Cambodia","0",11.55,104.9167,"null","121",1589457600
"315","Cabo Verde","2",16.5388,-23418,"null","67",1589457600
"181","Burma","6",21.9162,95.956,"null","84",1589457600
"773","Burkina Faso","51",12.2383,-1.5616,"null","592",1589457600
"2100","Bulgaria","99",42.7339,25.4858,"null","531",1589457600
"141","Brunei","1",4.5353,114.7277,"null","134",1589457600
"203165","Brazil","13999",-14.235,-51.9253,"null","79479",1589457600
"2218","Bosnia and Herzegovina","122",43.9159,17.6791,"null","1272",1589457600
"3372","Bolivia","152",-16.2902,-63.5887,"null","356",1589457600
"20","Bhutan","0",27.5142,90.4336,"null","5",1589457600
"54288","Belgium","8903",50.8333,4,"null","14111",1589457600
"26772","Belarus","151",53.7098,27.9534,"null","8168",1589457600
"18863","Bangladesh","283",23.685,90.3563,"null","3361",1589457600
"6198","Bahrain","10",26275,50.55,"null","2353",1589457600
"2879","Azerbaijan","35",40.1431,47.5769,"null","1833",1589457600
"16058","Austria","626",47.5162,14.5501,"null","14405",1589457600
"1540","Australia","18",-37.8136,144.9631,"Victoria","1407",1589457600
"227","Australia","13",-41.4545,145.9707,"Tasmania","188",1589457600
"439","Australia","4",-34.9285,138.6007,"South Australia","434",1589457600
"1054","Australia","6",-28167,153.4,"Queensland","1031",1589457600
"3071","Australia","45",-33.8688,151.2093,"New South Wales","2605",1589457600
"3860","Armenia","49",40691,45382,"null","1572",1589457600
"7134","Argentina","353",-38.4161,-63.6167,"null","2385",1589457600
"48","Angola","2",-11.2027,17.8739,"null","14",1589457600
"761","Andorra","49",42.5063,1.5218,"null","596",1589457600
"6442","Algeria","529",28339,1.6596,"null","3158",1589457600
"898","Albania","31",41.1533,20.1683,"null","694",1589457600
"5639","Afghanistan","136",33,65,"null","691",1589457600
"7","United Kingdom","1",18.4207,-64.64,"British Virgin Islands","4",1589457600
"143","Central African Republic","0",6.6111,20.9394,"null","10",1589457600
"24","Timor-Leste","0",-8.8742,125.7275,"null","21",1589457600
"18","Fiji","0",-17.7134,17865,"null","14",1589457600
"168","China","6",19.1959,109.7453,"Hainan","162",1589457600
"35","Zimbabwe","4",-20,30,"null","9",1589025600
"252","Zambia","7",-15.4167,28.2833,"null","112",1589025600
"402","Venezuela","10",6.4238,-66.5897,"null","190",1589025600
"2349","Uzbekistan","10",41.3775,64.5853,"null","1846",1589025600
"702","Uruguay","18",-32.5228,-55.7658,"null","513",1589025600
"118","United Kingdom","7",32.3078,-64.7505,"Bermuda","64",1589025600
"215260","United Kingdom","31587",55.3781,-3.436,"null","0",1589025600
"17417","United Arab Emirates","185",24,54,"null","4295",1589025600
"14710","Ukraine","376",48.3794,31.1656,"null","2909",1589025600
"116","Uganda","0",1,32,"null","55",1589025600
"1309550","US","78795",37902,-95.7129,"null","212534",1589025600
"137115","Turkey","3739",38.9637,35.2433,"null","89480",1589025600
"1032","Tunisia","45",34,9,"null","660",1589025600
"116","Trinidad and Tobago","8",10.6918,-61.2225,"null","104",1589025600
"153","Togo","10",8.6195,0.8248,"null","87",1589025600
"3004","Thailand","56",15,101,"null","2787",1589025600
"612","Tajikistan","20",38.861,71.2761,"null","0",1589025600
"440","Taiwan*","6",23.7,121,"null","361",1589025600
"30251","Switzerland","1830",46.8182,8.2275,"null","26400",1589025600
"25921","Sweden","3220",63,16,"null","4971",1589025600
"1164","Sudan","64",12.8628,30.2176,"null","119",1589025600
"847","Sri Lanka","9",7,81,"null","260",1589025600
"223578","Spain","26478",40,-4,"null","133952",1589025600
"9420","South Africa","186",-30.5595,22.9375,"null","3983",1589025600
"997","Somalia","48",5.1521,46.1996,"null","110",1589025600
"1454","Slovenia","101",46.1512,14.9955,"null","255",1589025600
"1455","Slovakia","26",48.669,19.699,"null","919",1589025600
"22460","Singapore","20",1.2833,103.8333,"null","2296",1589025600
"291","Sierra Leone","18",8.4606,-11.7799,"null","58",1589025600
"10032","Serbia","215",44165,21059,"null","2732",1589025600
"1634","Senegal","17",14.4974,-14.4524,"null","643",1589025600
"37136","Saudi Arabia","239",24,45,"null","10144",1589025600
"637","San Marino","41",43.9424,12.4578,"null","126",1589025600
"280","Rwanda","0",-1.9403,29.8739,"null","140",1589025600
"198676","Russia","1827",60,90,"null","31916",1589025600
"15131","Romania","939",45.9432,24.9668,"null","6912",1589025600
"21331","Qatar","13",25.3548,51.1839,"null","2449",1589025600
"27406","Portugal","1126",39.3999,-8.2245,"null","2499",1589025600
"15651","Poland","785",51.9194,19.1451,"null","5437",1589025600
"10610","Philippines","704",13,122,"null","1842",1589025600
"65015","Peru","1814",-9.19,-75152,"null","20246",1589025600
"689","Paraguay","10",-23.4425,-58.4438,"null","155",1589025600
"8282","Panama","237",8.538,-80.7821,"null","4501",1589025600
"28736","Pakistan","636",30.3753,69.3451,"null","7809",1589025600
"3224","Oman","17",21,57,"null","1068",1589025600
"8099","Norway","219",60.472,8.4689,"null","32",1589025600
"1622","North Macedonia","91",41.6086,21.7453,"null","1112",1589025600
"4151","Nigeria","128",982,8.6753,"null","745",1589025600
"815","Niger","45",17.6078,8817,"null","617",1589025600
"1494","New Zealand","21",-40.9006,174.886,"null","1371",1589025600
